network_name,run_date,procedure_code,provider_type,care_setting,service_label,service_category,p50,p10,p25,p75,p90,pmin,pmax,pmean,psd,n_prices,n_groups,cv,hilo,p9010,p7525
MyBlue Health HMO,2026-05-30,73721,institutional,outpatient,MRI lower extremity joint wo contrast,Imaging,233.04,232.31,232.31,349.56,717.3,232.31,1519.42,345.1239664804461,215.6332999455663,179,350,.62479955,6.5404849,3.0876846,1.5047135
ParPlan,2026-05-30,73721,institutional,outpatient,MRI lower extremity joint wo contrast,Imaging,882.78,255.54,295.42,1159.23,1600.98,232.31,2647.1,850.5268858131493,509.5456511571705,289,359,.59909409,11.394689,6.2650857,3.9240065
Blue Advantage HMO,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,145.48,44.95,52.2,171.15,244.66,42.28,1197.45,139.7426599545319,116.5687757852914,3079,58841,.83416742,28.321901,5.4429364,3.2787356
Blue Choice PPO,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,152,49.65,53.8,184.83,345.71,40.81,1950,162.4216475433943,158.6837227299607,3399,78046,.97698629,47.782406,6.9629407,3.4355018
Blue Choice PPO common,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,152,49.65,53.8,184.83,345.71,40.81,1950,162.4240565204584,158.7206198247985,3397,77939,.97719896,47.782406,6.9629407,3.4355018
Blue Choice PPO group 039993,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,144.27,47.83,52.37,169.73,205.94,44.52,390.5,125.2672,84.07074117075453,25,27,.67113131,8.7713385,4.305666,3.2409778
Blue Essentials,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,150.17,48.43,53.65,184.65,329.64,27.93,1900,156.4122941000296,148.6506857582608,3339,64753,.95037723,68.027214,6.8065248,3.4417522
Blue Essentials common,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,150.17,48.43,53.54,184.65,329.64,27.93,1900,156.4375315694525,148.8261588295224,3326,64571,.95134562,68.027214,6.8065248,3.4488232
Blue Essentials group 295430,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,151.925,48.48,54.57,176.85,187.99,46.38,390.5,121.5671951219512,74.11895594452972,82,188,.60969537,8.4195776,3.8776815,3.2407916
Blue Essentials group 295781,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,151.925,48.48,54.57,176.85,187.99,46.38,390.5,121.5671951219512,74.1189559445297,82,188,.60969537,8.4195776,3.8776815,3.2407916
Blue Premier,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,150.17,48.43,53.04,178.52,369.06,42.95,1293.68,160.3614058209773,160.955571130056,1821,27971,1.0037051,30.120605,7.6204834,3.3657618
MyBlue Health HMO,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,145.48,45.25,49.74,169.17,245.68,42.28,1197.45,140.815741127349,121.3515073243813,1437,25344,.86177516,28.321901,5.4293923,3.4010856
ParPlan,2026-05-30,73721,professional,outpatient,MRI lower extremity joint wo contrast,Imaging,152,49.65,53.765,180.93,300.34,44.52,1950,155.2830521680211,143.0617727793464,2952,70149,.92129678,43.800541,6.0491438,3.3652005
Blue Advantage HMO,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,338.74,232.31,233.04,659.5,964.09,212.07,2176.59,495.9530676328497,344.1677792109298,414,614,.69395232,10.263545,4.1500149,2.8299863
Blue Choice PPO,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,696.93,232.31,251.68,1060.33,1393.86,232.31,3506.08,775.4942889390512,594.6322837262001,443,745,.76677841,15.092247,6,4.2130084
Blue Choice PPO common,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,591.92,232.31,233.04,995.08,1196.4,232.31,2377.25,672.6101772151894,451.9679952537846,395,671,.67196131,10.233093,5.1500149,4.2699966
Blue Choice PPO group 039993,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,1454.17,904.2,1013.72,1766.44,3383.51,487.05,3506.08,1684.988936170212,908.5434072045928,47,71,.53919846,7.1986036,3.741993,1.7425325
Blue Essentials,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,607.0650000000001,232.31,250.89,956.29,1295.7,232.31,3330.76,711.1517361111109,560.8791875182908,432,652,.78869128,14.337566,5.5774612,3.8115907
Blue Essentials common,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,607.0650000000001,232.31,250.89,956.29,1295.7,232.31,3330.76,711.1517361111111,560.8791875182908,432,652,.78869128,14.337566,5.5774612,3.8115907
Blue Premier,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,254.01,232.31,232.31,717.76,1081.31,232.31,2349.07,507.4883412322266,484.9760177463835,211,386,.95563972,10.111791,4.6545997,3.0896647
MyBlue Health HMO,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,233.04,232.31,232.31,343.69,692.13,232.31,1519.42,342.7943783783776,212.6179235301412,185,362,.62024915,6.5404849,2.9793379,1.4794456
ParPlan,2026-05-30,72148,institutional,outpatient,MRI lumbar spine wo contrast,Imaging,752.72,255.54,295.42,1118.59,1549.51,232.31,2647.1,808.818938906753,506.370190675754,311,385,.62606126,11.394689,6.0636692,3.7864397
Blue Advantage HMO,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,136.78,49.19,57.12,161.1,305.3,37.25,1131.03,143.366301449273,116.8029344830771,3450,61562,.81471682,30.363222,6.2065458,2.8203781
Blue Choice PPO,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,146.84,54.33,60.38,180.71,360.23,44.66,1950,167.3666126926086,152.3177717961854,3829,81186,.91008455,43.663235,6.6304069,2.9928784
Blue Choice PPO common,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,146.84,54.33,60.38,180.19,360.23,44.66,1950,167.2232182103604,152.3246300908866,3822,80979,.91090596,43.663235,6.6304069,2.9842663
Blue Choice PPO group 039993,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,139.36,52.34,57.31,168.14,326.6,48.71,497,143.5782926829268,105.2646883551754,41,45,.73315185,10.203243,6.2399693,2.9338684
Blue Essentials,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,145.74,53.05,59.92,173.79,340.8,30.55,1900,160.419525341914,144.3864657155558,3729,67715,.90005541,62.193127,6.4241281,2.9003673
Blue Essentials common,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,145.74,53.05,59.71,173.79,340.8,30.55,1900,160.4582036089407,144.5780988256992,3713,67521,.90103275,62.193127,6.4241281,2.9105678
Blue Essentials group 295430,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,144.35,53.05,59.71,169.83,194.85,50.75,390.5,124.6389655172414,73.32035678230734,87,200,.5882619,7.6945815,3.67295,2.8442471
Blue Essentials group 295781,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,144.35,53.05,59.71,169.83,194.85,50.75,390.5,124.6389655172414,73.32035678230734,87,200,.5882619,7.6945815,3.67295,2.8442471
Blue Premier,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,145.74,53.05,58.65,173.61,353.91,45.99,1225,164.2227905882345,155.0688891993793,2125,30103,.94425923,26.636225,6.6712537,2.9601023
MyBlue Health HMO,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,135.2,49.17,54.42,159.06,284,37.25,1131.03,140.0374485596712,116.8626644518282,1701,27307,.83451009,30.363222,5.7758794,2.9228225
ParPlan,2026-05-30,72148,professional,outpatient,MRI lumbar spine wo contrast,Imaging,146.84,54.42,60.38,177.98,355,46.56,1950,161.2806141920083,137.9730758247076,3354,72464,.85548455,41.881443,6.5233369,2.9476647
Blue Advantage HMO,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,109.42,78.31,101.21,205.68,300.4,52.56,503.32,155.6897680412369,92.14661788585282,388,588,.59186047,9.5761032,3.8360362,2.0322104
Blue Choice PPO,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,213.13,101.21,101.21,358.09,430.14,52.56,683.36,240.1142890995265,144.6083430664021,422,728,.60224795,13.001522,4.2499752,3.538089
Blue Choice PPO common,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,168.12,99.47,101.21,335.21,419.76,52.56,683.36,223.0398663101607,138.8043109838567,374,654,.62232959,13.001522,4.2199659,3.3120246
Blue Choice PPO group 039993,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,379.98,229.78,274.735,425.235,539.13,162.14,682.36,373.1524999999999,118.3865197634516,48,77,.31726041,4.2084618,2.3462877,1.5478007
Blue Essentials,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,187,101.21,101.21,318.81,398.87,52.56,683.36,220.6907055961075,131.2167736609491,411,626,.5945732,13.001522,3.9410138,3.1499851
Blue Essentials common,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,187,101.21,101.21,318.81,398.87,52.56,683.36,220.6907055961075,131.2167736609491,411,626,.5945732,13.001522,3.9410138,3.1499851
Blue Premier,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,101.21,99.47,101.21,170.06,300.895,52.56,683.36,154.1399499999997,99.94020805173768,200,367,.64837319,13.001522,3.0249825,1.6802688
MyBlue Health HMO,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,101.21,99.47,101.21,136.27,207.89,47.75,370.03,129.7159428571425,59.85371785855055,175,348,.46142146,7.7493196,2.0899768,1.3464085
ParPlan,2026-05-30,77067,institutional,outpatient,Screening mammography bilateral,Imaging,248.68,52.56,111.33,383.95,505.31,50.98,872.15,270.2129328621908,190.8810919816827,283,355,.70640993,17.107689,9.613965,3.448756
Blue Advantage HMO,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,89.44,25.42,28.12,100.25,114.92,23.9,730.61,71.02812265331696,49.42993613523706,3196,63391,.69592065,30.569456,4.5208497,3.5650783
Blue Choice PPO,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,92.06,27.41,30.19,107.63,126.63,23.08,789.33,79.33551664753179,64.09550383825433,3484,84614,.8079043,34.199741,4.6198468,3.5650878
Blue Choice PPO common,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,92.06,27.41,30.19,107.63,126.63,23.08,789.33,79.33508897818622,64.09584069092702,3484,84482,.80791289,34.199741,4.6198468,3.5650878
Blue Choice PPO group 039993,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,60.99,26.83,28.12,100.25,112.54,25.17,114.96,65.73722222222221,38.51910676466567,18,20,.5859558,4.5673423,4.1945581,3.5650783
Blue Essentials,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,89.73999999999999,27.38,29.99,106.91,125.78,15.71,789.33,77.41968169761275,64.17106564760431,3393,70287,.82887274,50.243793,4.593864,3.5648549
Blue Essentials common,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,89.73999999999999,27.38,29.99,106.91,125.78,15.71,789.33,77.42548539392153,64.19338686742438,3389,70099,.82909894,50.243793,4.593864,3.5648549
Blue Essentials group 295430,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,74.005,27.41,30.86,109.99,116.92,26.23,133.65,70.26554054054053,39.76587175648395,74,200,.56593704,5.0953107,4.2655964,3.5641608
Blue Essentials group 295781,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,74.005,27.41,30.86,109.99,116.92,26.23,133.65,70.26554054054053,39.76587175648395,74,200,.56593704,5.0953107,4.2655964,3.5641608
Blue Premier,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,89.73999999999999,26.79,28.12,100.25,123.38,25.17,789.33,77.03693835965352,69.11521834355041,1963,31928,.89716983,31.359953,4.6054497,3.5650783
MyBlue Health HMO,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,89.44,25.42,28.12,100.25,107.72,23.9,730.61,71.08717510677224,52.83885108417344,1639,28724,.74329656,30.569456,4.237608,3.5650783
ParPlan,2026-05-30,77067,professional,outpatient,Screening mammography bilateral,Imaging,92.06,27.41,30.19,107.63,126.63,25.17,789.33,76.63558445834744,51.02599136994518,3037,75803,.66582632,31.359953,4.6198468,3.5650878
Blue Advantage HMO,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,154.67,94.15000000000001,112.08,256.66,381.07,76.20999999999999,1093.49,206.1423442136501,127.5545512857715,337,531,.61876929,14.348379,4.0474772,2.2899714
Blue Choice PPO,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,342.4,123.29,181.395,462.375,569.37,87.42,1214.16,355.9933720930233,214.5359657268335,344,508,.60264033,13.888813,4.6181359,2.5489953
Blue Choice PPO common,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,304.705,123.29,168.19,442.72,511.64,87.42,1162.6,317.6691554054052,167.3073561563568,296,428,.52667171,13.299016,4.1498904,2.632261
Blue Choice PPO group 039993,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,472.98,348.57,388.92,642.2149999999999,1171.72,182.69,1214.16,592.3260416666669,306.4394982231114,48,77,.51734936,6.6460123,3.3615055,1.6512779
Blue Essentials,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,301.5,123.29,158.03,428.08,535.74,82.94,1153.43,322.1962388059701,199.2475676893508,335,408,.61840439,13.9068,4.3453646,2.7088528
Blue Essentials common,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,301.5,123.29,158.03,428.08,535.74,82.94,1153.43,322.1962388059701,199.2475676893508,335,408,.61840439,13.9068,4.3453646,2.7088528
Blue Premier,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,213.375,112.08,123.29,339.6,545.4400000000001,93.03,813.48,272.1751694915255,191.0602872713041,118,152,.70197546,8.744276,4.8665237,2.7544813
MyBlue Health HMO,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,143.46,112.08,123.29,202.59,337.36,53.8,416.94,174.608105263158,81.92569902174512,95,137,.46919757,7.749814,3.0099928,1.643199
ParPlan,2026-05-30,76700,institutional,outpatient,Ultrasound abdomen complete,Imaging,316.07,125.91,170.36,458.41,626.1,87.42,1162.6,345.4024542124542,210.0849944232627,273,317,.6082325,13.299016,4.9725995,2.6908312
Blue Advantage HMO,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,80.02,26.83,31.02,94.56,103.66,25.22,666.09,66.72919877258839,44.24406132761355,2933,68016,.66303903,26.411182,3.8635855,3.0483558
Blue Choice PPO,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,82.73,28.93,31.87,96.73,113.8,24.36,719.62,75.44118851206954,58.83905720916182,3273,89539,.7799328,29.54105,3.9336329,3.0351427
Blue Choice PPO common,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,82.73,28.93,31.87,96.73,113.8,24.36,719.62,75.44571908397057,58.83380151517846,3275,89658,.77981633,29.54105,3.9336329,3.0351427
Blue Choice PPO group 039993,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,57.34,28.32,30.475,92.485,101.14,26.57,103.32,61.80500000000001,32.72091054152782,16,18,.52942175,3.8885961,3.5713277,3.0347826
Blue Essentials,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,80.64,28.91,31.66,96.78,113.04,16.58,719.62,73.28597124600739,59.07522499556451,3130,74973,.80609185,43.402897,3.9100657,3.056854
Blue Essentials common,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,80.64,28.91,31.66,96.78,113.04,16.58,719.62,73.29318298144695,59.10000534532447,3126,74791,.80635065,43.402897,3.9100657,3.056854
Blue Essentials group 295430,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,68.745,28.93,32.44,98.45999999999999,104.2,27.68,122.74,64.67614285714285,33.28829068157503,70,192,.51469195,4.4342484,3.6017973,3.0351417
Blue Essentials group 295781,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,68.745,28.93,32.44,98.45999999999999,104.2,27.68,122.74,64.67614285714288,33.28829068157503,70,192,.51469195,4.4342484,3.6017973,3.0351417
Blue Premier,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,80.64,28.93,31.26,94.87,113.04,25.22,719.62,72.89021154945765,64.42874683182252,1749,38285,.88391495,28.533703,3.9073627,3.034869
MyBlue Health HMO,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,80.38,26.83,29.69,90.09999999999999,97.95,25.22,666.09,66.87725601131601,48.48721149023337,1414,34690,.72501796,26.411182,3.650764,3.0346918
ParPlan,2026-05-30,76700,professional,outpatient,Ultrasound abdomen complete,Imaging,82.73,29.63,31.87,96.73,113.8,26.57,719.62,72.54359719789942,46.88921114178081,2855,75820,.64635909,27.083929,3.8407021,3.0351427
Blue Advantage HMO,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,115.44,68.68000000000001,100.87,193.9,328.39,46.32,1093.49,164.0678878504676,111.6117574259887,535,983,.68027788,23.607298,4.7814503,1.9222761
Blue Choice PPO,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,170.92,68.68000000000001,114.46,380.565,502.12,57.89,1162.6,252.3255944055946,197.1232811787038,572,1132,.78122586,20.082916,7.3110075,3.3248732
Blue Choice PPO common,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,135.235,68.68000000000001,112.08,335.12,464.01,57.89,1162.6,223.4626245210731,165.6102012647903,522,1054,.74110919,20.082916,6.7561154,2.9900072
Blue Choice PPO group 039993,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,472.98,348.57,387.8,662.39,997.4,182.69,1033.53,562.1682978723405,244.8363673728724,47,75,.43552148,5.6572881,2.8614051,1.7080711
Blue Essentials,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,149.07,68.68000000000001,114.46,331.76,452.8,57.89,1127.28,230.9425444839861,178.6670793863194,562,1030,.77364296,19.472794,6.5928946,2.8984797
Blue Essentials common,2026-05-30,76856,institutional,outpatient,Ultrasound pelvic complete,Imaging,149.07,68.68000000000001,114.46,331.76,452.8,57.89,1127.28,230.9425444839861,178.6670793863194,562,1030,.77364296,19.472794,6.5928946,2.8984797
